상품코드,자체 상품코드,진열상태,판매상태,상품분류 번호,상품분류 신상품영역,상품분류 추천상품영역,상품명,영문 상품명,상품명(관리용),공급사 상품명,모델명,상품 요약설명,상품 간략설명,상품 상세설명,모바일 상품 상세설명 설정,모바일 상품 상세설명,검색어설정,과세구분,소비자가,공급가,상품가,판매가,판매가 대체문구 사용,판매가 대체문구,주문수량 제한 기준,최소 주문수량(이상),최대 주문수량(이하),적립금,적립금 구분,공통이벤트 정보,성인인증,옵션사용,품목 구성방식,옵션 표시방식,옵션세트명,옵션입력,옵션 스타일,버튼이미지 설정,색상 설정,필수여부,품절표시 문구,추가입력옵션,추가입력옵션 명칭,추가입력옵션 선택/필수여부,입력글자수(자),이미지등록(상세),이미지등록(목록),이미지등록(작은목록),이미지등록(축소),이미지등록(추가),제조사,공급사,브랜드,트렌드,자체분류 코드,제조일자,출시일자,유효기간 사용여부,유효기간,원산지,상품부피(cm),상품결제안내,상품배송안내,교환/반품안내,서비스문의/안내,배송정보,배송방법,국내/해외배송,배송지역,배송비 선결제 설정,배송기간,배송비 구분,배송비입력,스토어픽업 설정,상품 전체중량(kg),HS코드,상품 구분(해외통관),상품소재,영문 상품소재(해외통관),옷감(해외통관),검색엔진최적화(SEO) 검색엔진 노출 설정,검색엔진최적화(SEO) Title,검색엔진최적화(SEO) Author,검색엔진최적화(SEO) Description,검색엔진최적화(SEO) Keywords,검색엔진최적화(SEO) 상품 이미지 Alt 텍스트,개별결제수단설정,상품배송유형 코드,메모
,,Y,Y,,,,더뉴 더 넥스트 스파크 글러브박스 스크래치 방지 펠트 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/spark/b2b/zb_safetycover_thenew_spark_glovebox.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/spark/b2b/zb_safetycover_thenew_spark_glovebox.jpg"">",,,,12000,,21600.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 더 넥스트 스파크 글러브박스 스크래치 방지 펠트 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/00d85b6d8eeae3edf1f4522524d56f2e.jpg,https://www.zbcrew.com/web/product/big/202107/00d85b6d8eeae3edf1f4522524d56f2e.jpg,https://www.zbcrew.com/web/product/big/202107/00d85b6d8eeae3edf1f4522524d56f2e.jpg,https://www.zbcrew.com/web/product/big/202107/00d85b6d8eeae3edf1f4522524d56f2e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 콘솔후면 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_console.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_console.jpg"">",,,,10000,,18000.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 콘솔후면 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/db4712ca2fe3dc883068d9564891a587.jpg,https://www.zbcrew.com/web/product/big/202107/db4712ca2fe3dc883068d9564891a587.jpg,https://www.zbcrew.com/web/product/big/202107/db4712ca2fe3dc883068d9564891a587.jpg,https://www.zbcrew.com/web/product/big/202107/db4712ca2fe3dc883068d9564891a587.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 카울사이드 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_cowlside.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_cowlside.jpg"">",,,,20000,,36000.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 카울사이드 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/5765c8650df1406c5f2f266e4ce16935.jpg,https://www.zbcrew.com/web/product/big/202107/5765c8650df1406c5f2f266e4ce16935.jpg,https://www.zbcrew.com/web/product/big/202107/5765c8650df1406c5f2f266e4ce16935.jpg,https://www.zbcrew.com/web/product/big/202107/5765c8650df1406c5f2f266e4ce16935.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 안전벨트 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_safetybelt.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_safetybelt.jpg"">",,,,19000,,34200.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 안전벨트 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/3263fe3ec9481486dcc2ff12da21e0b9.jpg,https://www.zbcrew.com/web/product/big/202107/3263fe3ec9481486dcc2ff12da21e0b9.jpg,https://www.zbcrew.com/web/product/big/202107/3263fe3ec9481486dcc2ff12da21e0b9.jpg,https://www.zbcrew.com/web/product/big/202107/3263fe3ec9481486dcc2ff12da21e0b9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 시트후면 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_seatback.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_seatback.jpg"">",,,,30000,,54000.0,,,,,,,,,N,Y,T,S,,옵션{1열 시트후면(포켓유)},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/cf2f885d0ca5291da436087bdf13b6a8.jpg,https://www.zbcrew.com/web/product/big/202107/cf2f885d0ca5291da436087bdf13b6a8.jpg,https://www.zbcrew.com/web/product/big/202107/cf2f885d0ca5291da436087bdf13b6a8.jpg,https://www.zbcrew.com/web/product/big/202107/cf2f885d0ca5291da436087bdf13b6a8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 시트사이드 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_seatside.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_seatside.jpg"">",,,,20000,,36000.0,,,,,,,,,N,Y,T,S,,옵션{시트사이드(QM6)|시트사이드(더뉴QM6)},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/b5d357b880befe5d3e903b53fbcdd58d.jpg,https://www.zbcrew.com/web/product/big/202107/b5d357b880befe5d3e903b53fbcdd58d.jpg,https://www.zbcrew.com/web/product/big/202107/b5d357b880befe5d3e903b53fbcdd58d.jpg,https://www.zbcrew.com/web/product/big/202107/b5d357b880befe5d3e903b53fbcdd58d.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 도어스텝 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_doorstep.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_doorstep.jpg"">",,,,12000,,21600.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 도어스텝 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/d661cc107731f4b201c7ee3cfb035185.jpg,https://www.zbcrew.com/web/product/big/202107/d661cc107731f4b201c7ee3cfb035185.jpg,https://www.zbcrew.com/web/product/big/202107/d661cc107731f4b201c7ee3cfb035185.jpg,https://www.zbcrew.com/web/product/big/202107/d661cc107731f4b201c7ee3cfb035185.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 도어 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_door.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_door.jpg"">",,,,23000,,41400.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 도어 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/3dadb3bd7e7f0608b34abef1bd59c779.jpg,https://www.zbcrew.com/web/product/big/202107/3dadb3bd7e7f0608b34abef1bd59c779.jpg,https://www.zbcrew.com/web/product/big/202107/3dadb3bd7e7f0608b34abef1bd59c779.jpg,https://www.zbcrew.com/web/product/big/202107/3dadb3bd7e7f0608b34abef1bd59c779.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 기어사이드 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_gearside.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_gearside.jpg"">",,,,20000,,36000.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 기어사이드 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/d44ef06f887ce16c6cdd4f87438b520d.jpg,https://www.zbcrew.com/web/product/big/202107/d44ef06f887ce16c6cdd4f87438b520d.jpg,https://www.zbcrew.com/web/product/big/202107/d44ef06f887ce16c6cdd4f87438b520d.jpg,https://www.zbcrew.com/web/product/big/202107/d44ef06f887ce16c6cdd4f87438b520d.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,Y,,,,더뉴 QM6 글러브박스 스크래치 방지 펠트 가드 커버,,,,,,,"<center><img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_glovebox.jpg""></center>",,"<img alt="""" src=""//paddock168.cafe24.com/zb/zb_felt_guard/qm6/b2b/zb_safetycover_qm6_glovebox.jpg"">",,,,12000,,21600.0,,,,,,,,,N,Y,T,S,,옵션{더뉴 QM6 글러브박스 스크래치 방지 펠트 가드 커버},,,,,,,,,,https://www.zbcrew.com/web/product/big/202107/ced50a330985e3db64e8296793ee299c.jpg,https://www.zbcrew.com/web/product/big/202107/ced50a330985e3db64e8296793ee299c.jpg,https://www.zbcrew.com/web/product/big/202107/ced50a330985e3db64e8296793ee299c.jpg,https://www.zbcrew.com/web/product/big/202107/ced50a330985e3db64e8296793ee299c.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
